name,url,tags
FRONT MISSION 1st: Remake,https://store.steampowered.com/app/2399730/FRONT_MISSION_1st_Remake,"Strategy,Turn-Based Strategy,RPG,Mechs,Futuristic,Remake,3D,Realistic,Management,Sci-fi,Singleplayer,Turn-Based Tactics,Action,Military,Tactical,Tanks,Post-apocalyptic,JRPG,Funny,Robots"
Unturned,https://store.steampowered.com/app/304930/Unturned,"Free to Play,Survival,Zombies,Multiplayer,Open World,Co-op,Crafting,Sandbox,Adventure,Shooter,First-Person,Post-apocalyptic,Action,Looter Shooter,FPS,Singleplayer,Massively Multiplayer,Atmospheric,Indie,Casual"
Big Ambitions,https://store.steampowered.com/app/1331550/Big_Ambitions,"Early Access,Management,Simulation,Capitalism,Economy,Life Sim,Sandbox,Time Management,Singleplayer,Immersive Sim,Inventory Management,3D,Third Person,Resource Management,Top-Down,RPG,Open World,Modern,Stylized,CRPG"
Celeste,https://store.steampowered.com/app/504230/Celeste,"Precision Platformer,Pixel Graphics,Difficult,Great Soundtrack,Platformer,Indie,2D Platformer,Female Protagonist,Singleplayer,2D,Story Rich,Adventure,Cute,Puzzle Platformer,Atmospheric,Action,LGBTQ+,Side Scroller,Retro,Exploration"
Scorn,https://store.steampowered.com/app/698670/Scorn,"Gore,Horror,Atmospheric,Puzzle,First-Person,Nudity,Sexual Content,Dark,Adventure,Psychological Horror,Violent,Singleplayer,Lovecraftian,Walking Simulator,Indie,Sci-fi,Surreal,Action,Survival Horror,FPS"
Rogue Legacy 2,https://store.steampowered.com/app/1253920/Rogue_Legacy_2,"Arcade,Metroidvania,Platformer,Action,Indie,Adventure,Roguelite,RPG,Difficult,Singleplayer,2D,Side Scroller,Roguelike,Procedural Generation,Cartoony,Early Access,Souls-like,Action Roguelike,2D Platformer,Pixel Graphics"
Amnesia: The Bunker,https://store.steampowered.com/app/1944430/Amnesia_The_Bunker,"FPS,Horror,Action,Survival,Survival Horror,Immersive Sim,Violent,Difficult,Resource Management,Gore,Sandbox,Singleplayer,Puzzle,Realistic,Physics,Mystery,Adventure,World War I,First-Person,Inventory Management"
Wolcen: Lords of Mayhem,https://store.steampowered.com/app/424370/Wolcen_Lords_of_Mayhem,"Hack and Slash,Action RPG,Isometric,Multiplayer,Action,RPG,Loot,Adventure,Indie,Co-op,Character Customization,Dark Fantasy,Dungeon Crawler,Singleplayer,Controller,Fantasy,Top-Down,Medieval,Online Co-Op,Difficult"
Miasma Chronicles,https://store.steampowered.com/app/1649010/Miasma_Chronicles,"Tactical RPG,Tactical,Action,Turn-Based Strategy,Strategy,Turn-Based Tactics,Action-Adventure,Cinematic,Third Person,America,Atmospheric,Dystopian,Futuristic,Lore-Rich,Post-apocalyptic,Robots,Sci-fi,Story Rich,Singleplayer,Violent"
Need for Drive - Open World Multiplayer Racing,https://store.steampowered.com/app/1531720/Need_for_Drive__Open_World_Multiplayer_Racing,"Racing,Sports,Driving,Automobile Sim,Management,Open World,Cute,Funny,Multiple Endings,Simulation,Third Person,Casual,Family Friendly,Realistic,Atmospheric,Comedy,Multiplayer,Old School,Massively Multiplayer,Singleplayer"
Surviving Mars,https://store.steampowered.com/app/464920/Surviving_Mars,"Colony Sim,City Builder,Strategy,Survival,Space,Base Building,Mars,Simulation,Sci-fi,Resource Management,Singleplayer,Building,Management,Sandbox,Space Sim,Futuristic,RTS,Open World,Great Soundtrack,Moddable"
My Summer Car,https://store.steampowered.com/app/516750/My_Summer_Car,"Automobile Sim,Simulation,Driving,Open World,Survival,Realistic,Building,First-Person,Racing,Singleplayer,Early Access,Funny,Sandbox,Difficult,Perma Death,Comedy,Indie,Adventure,Puzzle,Memes"
X-Plane 12,https://store.steampowered.com/app/2014780/XPlane_12,"Simulation,Flight,Immersive Sim,Action-Adventure,3D,3D Vision,Realistic,First-Person,VR,Atmospheric,Jet,Military,Relaxing,Choices Matter,Controller,Moddable,Open World,Physics,Tutorial,Co-op"
ATOM RPG: Post-apocalyptic indie game,https://store.steampowered.com/app/552620/ATOM_RPG_Postapocalyptic_indie_game,"CRPG,Exploration,Survival,Puzzle,Sandbox,Turn-Based,RPG,Post-apocalyptic,Isometric,Alternate History,Strategy,Open World,Story Rich,Turn-Based Combat,Simulation,Tactical,Atmospheric,Mystery,Singleplayer,Indie"
Steelrising,https://store.steampowered.com/app/1283400/Steelrising,"Atmospheric,Action,Singleplayer,Third Person,Souls-like,RPG,Adventure,Action RPG,Difficult,Fantasy,Exploration,Character Customization,Story Rich,Soundtrack,Violent,Dark Fantasy,Alternate History,Character Action Game,Action-Adventure,Cinematic"
Kingdoms of Amalur: Re-Reckoning,https://store.steampowered.com/app/1041720/Kingdoms_of_Amalur_ReReckoning,"RPG,Action,Singleplayer,Fantasy,Action RPG,Open World,Character Customization,Combat,Atmospheric,Hack and Slash,Third Person,Gore,Fighting,Adventure,Story Rich,Loot,Choices Matter,Female Protagonist,Magic,Remake"
Subverse,https://store.steampowered.com/app/1034140/Subverse,"Sexual Content,Nudity,Mature,NSFW,RPG,Hentai,Space,Strategy,Sci-fi,Singleplayer,Adventure,Comedy,Story Rich,Action,Shoot 'Em Up,Early Access,Casual,Memes,FPS,Indie"
Timberborn,https://store.steampowered.com/app/1062090/Timberborn,"Early Access,City Builder,Colony Sim,Base Building,Survival,Building,Management,Resource Management,Automation,Sandbox,Economy,Singleplayer,Post-apocalyptic,Agriculture,Strategy,Level Editor,3D,Science,Top-Down,Voxel"
ROUNDS,https://store.steampowered.com/app/1557740/ROUNDS,"Multiplayer,Fighting,Local Multiplayer,2D Fighter,Deckbuilding,Action,Roguelite,Indie,Physics,Card Battler,2D,Roguelike Deckbuilder,PvP,Card Game,Platformer,Side Scroller,Party Game,2D Platformer,Arcade,Twin Stick Shooter"
PICO PARK,https://store.steampowered.com/app/1509960/PICO_PARK,"Multiplayer,Online Co-Op,Puzzle Platformer,Casual,Cute,Co-op,Local Multiplayer,Local Co-Op,Platformer,Action,2D,Pixel Graphics,Indie,Horror,Funny,Retro,Puzzle,Party Game,Difficult,Souls-like"
Lobotomy Corporation | Monster Management Simulation,https://store.steampowered.com/app/568220/Lobotomy_Corporation__Monster_Management_Simulation,"Management,Difficult,Simulation,Story Rich,Horror,Psychological Horror,Gore,Indie,Great Soundtrack,Strategy,Singleplayer,2D,Cute,Lovecraftian,Anime,Atmospheric,RTS,Roguelike,Roguelite,Visual Novel"
Hydroneer,https://store.steampowered.com/app/1106840/Hydroneer,"Base Building,Mining,Sandbox,Co-op,Funny,Open World,Automation,Building,Casual,Resource Management,Indie,Simulation,Multiplayer,Singleplayer,Adventure,Crafting,First-Person,Strategy,Split Screen,Family Friendly"
Limbus Company,https://store.steampowered.com/app/1973530/Limbus_Company,"Lore-Rich,RPG,Story Rich,Turn-Based Tactics,Strategy RPG,Turn-Based Combat,Strategy,Anime,Singleplayer,Visual Novel,PvE,Action,Turn-Based Strategy,2D,Dark Fantasy,Roguelite,Free to Play,Sci-fi,Colorful,Cartoon"
Stumble Guys,https://store.steampowered.com/app/1677740/Stumble_Guys,"Free to Play,Multiplayer,Action,Casual,3D,3D Platformer,Battle Royale,Colorful,Family Friendly,Cute,Cartoony,Nudity,Character Customization,Racing,Massively Multiplayer,PvP,Funny,Physics,Comedy,Indie"
Library Of Ruina,https://store.steampowered.com/app/1256670/Library_Of_Ruina,"Story Rich,Strategy,Card Game,Difficult,Deckbuilding,Turn-Based Combat,Singleplayer,Indie,Psychological Horror,Visual Novel,Gore,Turn-Based,Great Soundtrack,RPG,Card Battler,Anime,Horror,Turn-Based Strategy,2D,Action"
Day of Dragons,https://store.steampowered.com/app/1088090/Day_of_Dragons,"Simulation,Dragons,Survival,Indie,Early Access,RPG,Multiplayer,Open World,Sandbox,Fantasy,Flight,Exploration,PvP,Immersive Sim,Survival Horror,3D,Tactical RPG,First-Person,Realistic,Third Person"
Children of Morta,https://store.steampowered.com/app/330020/Children_of_Morta,"Multiplayer,Roguelike,Hack and Slash,Action Roguelike,Roguelite,Online Co-Op,Pixel Graphics,RPG,Action,Local Co-Op,Dungeon Crawler,Singleplayer,Story Rich,Co-op,Isometric,Action RPG,2D,Procedural Generation,Fantasy,Action-Adventure"
Ricochet,https://store.steampowered.com/app/60/Ricochet,"Action,FPS,Multiplayer,Classic,First-Person,Sci-fi,Shooter,Space,Cyberpunk,Memes,Psychological Horror,Platformer,Conspiracy,3D,Old School,Retro,Cult Classic,Competitive,Sports,Great Soundtrack"
Infinite Lagrange,https://store.steampowered.com/app/1755920/Infinite_Lagrange,"Strategy,Massively Multiplayer,Simulation,Space,3D,Base Building,Multiplayer,Space Sim,MOBA,Free to Play"
Expeditions: Rome,https://store.steampowered.com/app/987840/Expeditions_Rome,"RPG,Strategy,Party-Based RPG,Turn-Based Strategy,CRPG,Rome,Turn-Based Tactics,Tactical RPG,3D,Top-Down,Historical,Atmospheric,Tactical,Choices Matter,Story Rich,Turn-Based Combat,Singleplayer,Female Protagonist,Turn-Based,Character Customization"
Lost in Play,https://store.steampowered.com/app/1328840/Lost_in_Play,"Puzzle,Indie,Point & Click,Singleplayer,Mystery,Casual,Hand-drawn,Cartoon,Adventure,Female Protagonist,Fantasy,Wholesome,Comedy,Surreal,Colorful,Story Rich,Funny,Family Friendly,Atmospheric,2D"
Caliber,https://store.steampowered.com/app/307950/Caliber,"Multiplayer,Third-Person Shooter,Co-op,Shooter,PvE,PvP,Action,Tactical,Team-Based,Third Person,Character Customization,3D,eSports,Gun Customization,Class-Based,Massively Multiplayer,Realistic,Sniper,Atmospheric,Thriller"
The Walking Dead: The Final Season,https://store.steampowered.com/app/866800/The_Walking_Dead_The_Final_Season,"Story Rich,Choices Matter,Zombies,Adventure,Choose Your Own Adventure,Singleplayer,Female Protagonist,Post-apocalyptic,Survival,Atmospheric,Horror,Violent,Action,Drama,Gore,Episodic,Comic Book,Point & Click,Mature,LGBTQ+"
ONE PIECE: PIRATE WARRIORS 4,https://store.steampowered.com/app/1089090/ONE_PIECE_PIRATE_WARRIORS_4,"Anime,Hack and Slash,Beat 'em up,Pirates,Fighting,Action,Split Screen,PvP,Arcade,Multiplayer,Co-op,Adventure,RPG,Local Co-Op,Comedy,Online Co-Op,Musou,Singleplayer,Controller,Open World"
Granblue Fantasy: Versus,https://store.steampowered.com/app/1090630/Granblue_Fantasy_Versus,"Action,Anime,2D Fighter,Fighting,PvP,Competitive,Multiplayer,RPG,Fantasy,Sexual Content,Great Soundtrack,Arcade,Local Multiplayer,Singleplayer,LGBTQ+"
Kingdom Eighties,https://store.steampowered.com/app/1956040/Kingdom_Eighties,"Building,Action,Tower Defense,Casual,Controller,Side Scroller,Story Rich,Atmospheric,Arcade,Strategy,Adventure,Singleplayer,2D Fighter,Historical,Simulation,Realistic,Horses,Colony Sim,RPG,Sandbox"
Streets of Rage 4,https://store.steampowered.com/app/985890/Streets_of_Rage_4,"Action,Indie,Beat 'em up,2D,Fighting,Online Co-Op,Local Multiplayer,Arcade,Side Scroller,Great Soundtrack,Multiplayer,Retro,Adventure,Local Co-Op,Co-op,Hand-drawn,Classic,Co-op Campaign,Casual,Colorful"
Shadow Warrior 3: Definitive Edition,https://store.steampowered.com/app/1036890/Shadow_Warrior_3_Definitive_Edition,"FPS,Action,Adventure,Shooter,Arena Shooter,Beautiful,First-Person,Cinematic,Colorful,Gore,Atmospheric,Realistic,Dark,Demons,Dark Fantasy,Destruction,Dragons,Fantasy,Funny,Ninja"
FIVE NIGHTS AT FREDDY'S: HELP WANTED,https://store.steampowered.com/app/732690/FIVE_NIGHTS_AT_FREDDYS_HELP_WANTED,"Horror,VR,Singleplayer,Survival Horror,Robots,First-Person,Action,Psychological Horror,Dark,Survival,Casual,Atmospheric,Difficult,Puzzle,Story Rich,Indie,Strategy,Funny,Adventure,Family Friendly"
PlateUp!,https://store.steampowered.com/app/1599600/PlateUp,"Co-op,Management,Roguelite,Cooking,Building,Roguelike,Cute,Local Co-Op,Procedural Generation,Funny,Base Building,Casual,Action Roguelike,Controller,Strategy,4 Player Local,Online Co-Op,Top-Down,Singleplayer,Action"
Sally Face - Episode One,https://store.steampowered.com/app/541570/Sally_Face__Episode_One,"Story Rich,Psychological Horror,Dark,Horror,Indie,Adventure,Mystery,Atmospheric,Puzzle,Singleplayer,Point & Click,Narrative,Hand-drawn,Supernatural,Emotional,2D,Interactive Fiction,Demons,Dark Humor,Casual"
Hero Siege,https://store.steampowered.com/app/269210/Hero_Siege,"RPG,Action Roguelike,Hack and Slash,Pixel Graphics,Roguelike,Multiplayer,Indie,Action,Co-op,Adventure,Local Co-Op,2D,Roguelite,Top-Down,Action RPG,Massively Multiplayer,Bullet Hell,Singleplayer,Difficult,Controller"
Cruelty Squad,https://store.steampowered.com/app/1388770/Cruelty_Squad,"Capitalism,Immersive Sim,Surreal,FPS,Psychological Horror,Cyberpunk,Shooter,Psychedelic,Stealth,Lore-Rich,First-Person,Dark Humor,Stylized,Dystopian,Action,Post-apocalyptic,Assassin,Tactical,Retro,Simulation"
Bendy and the Dark Revival,https://store.steampowered.com/app/1063660/Bendy_and_the_Dark_Revival,"Horror,Action,Singleplayer,First-Person,Adventure,Survival Horror,Indie,Story Rich,Cartoony,Puzzle,Survival,Dark,Action-Adventure,Sequel,Stealth,Combat,Strategy,Atmospheric,Great Soundtrack,Casual"
PROJECT: PLAYTIME,https://store.steampowered.com/app/1961460/PROJECT_PLAYTIME,"Multiplayer,Survival Horror,Horror,Puzzle,Online Co-Op,Team-Based,Romance,3D,Cute,Character Customization,First-Person,Dark,Psychological Horror,Action,Lore-Rich,Atmospheric,Exploration,Early Access,Third Person,Realistic"
Captain of Industry,https://store.steampowered.com/app/1594320/Captain_of_Industry,"Early Access,Resource Management,Automation,Base Building,Simulation,Strategy,Management,Economy,Colony Sim,Exploration,3D,Crafting,Agriculture,Realistic,Singleplayer,Building,Immersive Sim,Open World,City Builder,Adventure"
Desperados III,https://store.steampowered.com/app/610370/Desperados_III,"Strategy,Real Time Tactics,Stealth,Western,Tactical,Isometric,Singleplayer,Assassin,Difficult,Third Person,Action,Atmospheric,Historical,Violent,Indie,Adventure,Survival,Top-Down,Great Soundtrack,RTS"
Fisher Online,https://store.steampowered.com/app/1094780/Fisher_Online,"Fishing,Simulation,Massively Multiplayer,Early Access,Indie"
Alan Wake,https://store.steampowered.com/app/108710/Alan_Wake,"Action,Horror,Adventure,Third Person,Story Rich,Thriller,Atmospheric,Singleplayer,Psychological Horror,Great Soundtrack,Mystery,Episodic,Third-Person Shooter,Dark,Supernatural,Cinematic,Narration,Survival Horror,Shooter,Survival"
Pacify,https://store.steampowered.com/app/967050/Pacify,"Horror,Multiplayer,Co-op,Survival Horror,Online Co-Op,Psychological Horror,Thriller,Action,Indie,Adventure,Dark,First-Person,Singleplayer,Gore,Strategy,Puzzle,Sexual Content,Casual,Atmospheric,PvP"
Maneater,https://store.steampowered.com/app/629820/Maneater,"Dark Humor,Nature,Open World,Underwater,Singleplayer,Exploration,Female Protagonist,Action RPG,Violent,Third Person,Narration,Gore,Action-Adventure,Action,RPG,Simulation,Villain Protagonist,Atmospheric,Adventure,Satire"
BLACKTAIL,https://store.steampowered.com/app/1532690/BLACKTAIL,"Story Rich,Action-Adventure,Archery,Mythology,Atmospheric,Open World,Dark Fantasy,Choices Matter,First-Person,Exploration,Dark Humor,Action RPG,Female Protagonist,Surreal,Singleplayer,Colorful,Medieval,Action,FPS,Multiple Endings"
Half-Life: Opposing Force,https://store.steampowered.com/app/50/HalfLife_Opposing_Force,"FPS,Action,Classic,Sci-fi,Singleplayer,Shooter,First-Person,Aliens,1990's,Adventure,Atmospheric,Military,Story Rich,Silent Protagonist,Great Soundtrack,Gore,Puzzle,Moddable,Co-op,Retro"
Goat Simulator,https://store.steampowered.com/app/265930/Goat_Simulator,"Simulation,Funny,Comedy,Open World,Sandbox,Physics,Destruction,Casual,Indie,Action,Memes,Singleplayer,Third Person,Co-op,Local Multiplayer,Dark Humor,3D,Cute,Exploration,Arcade"
Avorion,https://store.steampowered.com/app/445220/Avorion,"Exploration,Sandbox,Building,Space Sim,Flight,Choose Your Own Adventure,PvE,Open World,3D,Third Person,Space,Sci-fi,Simulation,Economy,Voxel,Spaceships,Management,Trading,Vehicular Combat,Action RPG"
Lords Mobile,https://store.steampowered.com/app/1041320/Lords_Mobile,"Free to Play,Strategy,Massively Multiplayer,Gore,Anime,War,RPG,LGBTQ+,Multiplayer,NSFW,Memes,Illuminati,RTS,Casual,Family Friendly,Mature,MMORPG,Female Protagonist,World War II,Dating Sim"
Halls of Torment,https://store.steampowered.com/app/2218750/Halls_of_Torment,"Early Access,Action,Bullet Hell,Dark Fantasy,RPG,Action RPG,Roguelike,Arcade,2D Fighter,Arena Shooter,Hack and Slash,2.5D,2D,Isometric,Pixel Graphics,Atmospheric,Top-Down,Dark,Demons,Fantasy"
Kingdoms Reborn,https://store.steampowered.com/app/1307890/Kingdoms_Reborn,"City Builder,Base Building,Colony Sim,Management,Medieval,Strategy,Multiplayer,Economy,Resource Management,Online Co-Op,Simulation,Co-op,PvP,Early Access,3D,Procedural Generation,Singleplayer,Indie,Turn-Based,Building"
Lust Theory Season 2,https://store.steampowered.com/app/1754870/Lust_Theory_Season_2,"Sexual Content,Nudity,Mature,NSFW,Dating Sim,Dark Humor,Immersive Sim,Interactive Fiction,Realistic,Choose Your Own Adventure,Hentai,Adventure,Choices Matter,Colorful,3D,Story Rich,Singleplayer,RPG,Casual,Free to Play"
EVERSPACE™ 2,https://store.steampowered.com/app/1128920/EVERSPACE_2,"Space,Adventure,Flight,Spaceships,Simulation,6DOF,Action,Sci-fi,Action-Adventure,Story Rich,Singleplayer,Atmospheric,Action RPG,Open World,Shooter,Space Sim,Looter Shooter,Arcade,3D,RPG"
Curse of the Dead Gods,https://store.steampowered.com/app/1123770/Curse_of_the_Dead_Gods,"Action Roguelike,Dark Fantasy,Isometric,Difficult,Action,Roguelite,Fighting,Roguelike,Souls-like,Dungeon Crawler,Adventure,Singleplayer,Indie,Exploration,Real-Time,Great Soundtrack,3D,Fantasy,Cartoony,Horror"
SCP: 5K,https://store.steampowered.com/app/872670/SCP_5K,"Combat,Multiplayer,Online Co-Op,Singleplayer,FPS,Horror,Tactical,Story Rich,Shooter,First-Person,Early Access,Lore-Rich,Gun Customization,Realistic,Action,Stealth,America,Sandbox,PvE,PvP"
The Walking Dead,https://store.steampowered.com/app/207610/The_Walking_Dead,"Zombies,Adventure,Story Rich,Point & Click,Episodic,Singleplayer,Choices Matter,Drama,Horror,Emotional,Mature,Atmospheric,Choose Your Own Adventure,Comic Book,Post-apocalyptic,Survival,Quick-Time Events,Gore,Action,Third Person"
Darksiders Genesis,https://store.steampowered.com/app/710920/Darksiders_Genesis,"Action,Adventure,Hack and Slash,Co-op,Multiplayer,Local Co-Op,Isometric,Action RPG,Top-Down,RPG,Dungeon Crawler,Loot,Gore,Singleplayer,Top-Down Shooter,Split Screen,Great Soundtrack,Puzzle,Fantasy,Twin Stick Shooter"
Being a DIK - Season 1,https://store.steampowered.com/app/1126320/Being_a_DIK__Season_1,"Sexual Content,Nudity,Mature,NSFW,Visual Novel,Choices Matter,Romance,Realistic,Story Rich,Indie,Multiple Endings,Singleplayer,Replay Value,Episodic,Violent,Drama,Funny,Comedy,Adventure,Dating Sim"
Gems of War - Puzzle RPG,https://store.steampowered.com/app/329110/Gems_of_War__Puzzle_RPG,"Free to Play,Match 3,Puzzle,PvE,PvP,Card Game,Strategy RPG,Turn-Based Strategy,RPG,Strategy,2D,Turn-Based Combat,Story Rich,Singleplayer,Casual,Fantasy,Magic,War,Adventure,Multiplayer"
Milk outside a bag of milk outside a bag of milk,https://store.steampowered.com/app/1604000/Milk_outside_a_bag_of_milk_outside_a_bag_of_milk,"Psychological Horror,Visual Novel,Psychedelic,Pixel Graphics,Story Rich,Abstract,2D,Multiple Endings,Indie,Text-Based,Psychological,Singleplayer,Horror,Surreal,Anime,Great Soundtrack,Female Protagonist,Casual,Choices Matter,Point & Click"
